,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Needs_maintenance
0,-1.5837729012198591,-1.2443312895435232,-0.11322299594814192,-1.0872463050291785,-1.1866796950205765,-0.6903546950405259,-1.038473268405663,0.34524397634682047,-1.325519712139421,0.032441818451975246,-0.026295883171493506,-0.4920034154869312,0.9903952566806193,0.9322778042350456,0.21699858797981716,1.0200844324878882,-0.026295883171493506,0.5213209842510582,-0.3645019965961279,-1.3085432154268617,1
1,-0.039138971999668794,0.9804767269593339,1.3799570068058644,0.4970474955740817,-1.360191383253869,1.3214919647345202,0.6293702599578912,0.1822802591391098,-1.1810347529566823,0.09316945807438184,0.5473809580986461,-0.2990874435407569,0.911204237737915,0.42491061820445447,0.15434785839952184,1.7929330795686296,0.5473809580986461,1.9309450706644669,0.7816018400923714,0.8632693862935685,1
2,0.1524402727537378,-2.3485445860883325,-1.7281021476456166,-0.07754782709834743,0.55405657456981,-0.22578482948353,0.22552226642920964,-0.39081178391997007,0.5189281934582191,0.479325762127492,-0.06904977712127458,-0.020433725877768386,0.003841165384835199,0.05582630505053918,0.33913138193682757,-1.7641010882683401,-0.06904977712127458,-0.28237447185100073,-1.0522950493320304,-0.2993635921110354,0
3,1.2754488371407071,0.3729473962394279,-1.1615041771589016,2.3622074334912044,-0.29964143662349924,0.18472983694586076,0.39961591453297635,1.2975377837502973,0.5918558075282239,-1.7492080355595072,-0.5336361558464084,-0.3017366769905005,0.3234092108926398,0.7020235301468604,0.252095584087617,0.733677694725209,-0.5336361558464084,1.0705231468624141,1.0306134082199585,1.093861785378822,1
4,-0.2485604175518998,-1.0784264421731897,-0.05728210741977875,-0.1233649757759458,-0.08866865331303762,-1.1552189344419856,2.0425680286431325,0.5426073127687889,-0.3472648907276453,-0.4388727662690933,1.6573738760475074,-0.3198947713731695,1.5628053129657777,0.18463483289426078,-1.1015770624274592,-0.5995068933435397,1.6573738760475074,-0.11383929655184714,-1.5903371157108048,-1.940206133224315,0
5,0.15531765092113595,-0.46664560459085336,0.8048635615781119,-0.5588933629114714,-0.44639881559533107,1.9445498347236558,-0.1371487853326578,-0.0058094249392911836,-1.6679961023807313,0.8483277468499767,0.4893906862974072,-0.1704728996277217,0.6167110345810949,0.1975325433419988,1.655487266858573,0.33337899044737107,0.4893906862974072,-0.7500810934279167,0.018917067001414198,1.4019829678867197,0
6,0.36898187564795426,-0.36750926366051173,0.06173350251250823,1.084562883429663,1.574515578262671,-0.06737234038681113,-0.1852542361517196,0.8501981803494861,-0.6197721503163836,-0.7190039040232794,0.3911150960452065,0.14766400333878774,-0.08695265403284463,-0.376272879404571,-1.264423976514854,0.37267727591196975,0.3911150960452065,0.45688769456866646,-0.2163013049003626,-0.237201444508264,1
7,0.34599505960221333,0.4222225385757502,-1.2052336889641333,1.3009528145784928,-0.4076395968977391,-0.3084738265700735,0.4808386862825524,-1.5789740080645098,-0.8258657970726971,0.7218846068206466,0.3506796951159741,0.10989357139567694,-0.032002433899594895,-0.2950323971898116,0.8535809826325587,1.0108007625710704,0.3506796951159741,-0.657436772005786,-0.061751133515240406,-1.2996265109183311,1
8,-0.5430662801048555,1.9962014186841843,1.6220460463720596,2.4095131440503583,1.4222905126455314,-1.8819926206299278,0.2173782104314564,-1.0818519141493765,-0.0043067686620156575,-0.07966699899361313,-0.6084326616589617,-0.28343917629978227,0.24499557792751417,0.6864273145713313,0.16710362739647683,-0.7484447412761067,-0.6084326616589617,-0.32770799424830716,1.395822242753156,-0.3593512596362028,1
9,-1.258937632611309,0.1862636794637272,-0.5022513366847008,1.2895744939053626,0.4341636518504656,-0.2741589990301454,-0.23768356546291394,0.589797083122703,0.8674999420746976,-1.8544414478758935,0.24025455844805818,0.35079270537054597,-0.5845894437674182,-0.7204637558298156,0.03399274206850119,-0.12294850146112912,0.24025455844805818,-1.2765784799961106,-0.20729818997551344,-0.4918345583733631,1
10,-0.09255403177538163,-0.7198839971835999,0.32286717175427354,-0.21928651356614978,0.5814192996231706,-0.2816092102079521,-1.130843290473593,-0.854255834607342,-2.6642422897115834,0.7201665734410196,1.0233577801841753,0.05194783946826014,0.4554714105819888,-0.35534880371869176,0.3542115678292698,-1.2170230787670258,1.0233577801841753,0.2972917444515786,0.372080793345553,0.04079683043000898,1
11,1.6895198501389797,-0.17905088337190522,1.1126487859244956,2.481415317720051,0.033908927604543664,0.29555560480861154,-0.7731801273378395,-0.04582881735791907,0.5455553339082165,-1.131573672954471,-0.552353024061162,-0.44380343727827903,0.6032831907277287,0.9740204729557882,0.3214986534932722,0.5712190010661445,-0.552353024061162,-0.21443807243741742,0.38371386716097033,0.6240304434720384,0
12,-0.521141987966397,0.4859364103857626,0.5815794614677859,-0.3840674225516634,-1.4080293595557853,0.767246558663309,-1.0429735438109715,0.7116044671671016,-0.377596266332085,0.30764914707889046,0.405066323980299,0.11478374164857606,-0.012145158769047537,-0.31792375033403214,1.2173461414626021,0.05994848001112311,0.405066323980299,-1.877041958646045,-0.004085133013739194,-0.10233755739490351,1
13,1.1349751558212084,-1.766082739830734,-1.7263923356580173,-0.7059235818453238,0.0021181200137320214,-0.05901004804836913,2.817401577624562,-0.7184522542170134,-1.2169606354659626,0.7448336282691356,-0.601716407628719,-0.692761125548664,1.084644718702903,1.4548374285173946,2.0445620304650043,-1.2482614774980765,-0.601716407628719,-0.7353867859532379,0.3367268201127825,-0.990062129525405,1
14,1.4818236178873785,0.7963876446744079,-1.0010643385710087,-0.799912006637789,0.9147742181938294,0.13412352409514675,-0.17893308902478205,-0.6146939958448755,1.097250406162785,-1.236553903382409,-1.1544833150024478,0.2394269454518997,-1.1225048023487445,-0.15983676233955213,1.3897297782675744,-1.6030466570688107,-1.1544833150024478,-1.1194474541274413,0.5670841048078005,0.031927403014290166,0
15,0.24780831243349685,-1.2513565525730694,1.0211694858082716,-0.5956401818752686,0.696843621735073,1.8900024500056298,0.9400304792711018,0.7180611191322066,-0.6222257547731812,1.6262651753614772,-2.571666917534625,0.4917031786515093,-2.4154080375226683,-0.277717691801201,-1.8987520787358354,-0.4138639331710195,-2.571666917534625,-1.164250197129256,-0.5296864252428558,-0.8329070971827207,0
16,0.5014837381431548,-0.5902089346387979,1.0842729193673286,-0.2916205253991414,0.3159951672770556,-2.0136227096392387,0.3179171720900583,-1.204370765184389,-0.9292655024455656,0.5927980191294605,-0.8706420727230133,0.22104837533737573,-0.9292127942154296,-0.19671166398041734,-0.31885603917993804,0.9644020464178124,-0.8706420727230133,0.41712433660206377,-0.7646917451666573,-0.23624817145617175,0
17,0.5519747982324613,-1.0044030963191202,0.29493087520809874,-1.067542306906035,-2.6521315885187198,-0.11812306198541483,-0.5609629656456374,-0.25393225763436333,-0.9369935113320589,-0.46167110586603155,0.24141428975536078,-0.1963033236092721,0.5333883873044087,0.30855412065331506,-1.5682140427258755,0.6291074329122124,0.24141428975536078,1.188041021367981,-0.29605699823362314,-1.226422453374969,1
18,0.04277201717860029,0.3118254957396849,-0.5778821936812684,0.3852163322854293,-0.28255594040682047,-0.2385848899677595,0.17523003037558943,0.9723990164826639,0.43694216441175954,0.36072983168362943,1.248172788749907,-0.23622374893898312,1.167374749601604,0.130225434450735,-0.507580304226446,-1.6705183755503459,1.248172788749907,1.3939706343441667,-2.0733829859992134,-0.06058468708618194,1
19,-0.43303165733256427,0.2969777825368682,0.7203168666719264,-0.5408900919842727,-1.2353946920916619,-2.642619121160343,0.775277942893524,0.5389661881696193,0.5844456037571417,0.04399987748063854,1.7090245560690442,-0.40190019099560087,1.7586292511950148,0.32591810582354236,-0.9826464669654291,1.3615101312319127,1.7090245560690442,0.35673176671846485,0.22560639917524258,0.5672149234847029,0
20,-0.5538312698503581,0.08593588480861204,-0.3474130486923434,-1.2950726299641169,1.6738722399177564,-0.4278596088206352,-0.010881128510276498,0.2773641913968377,-1.89856944154662,0.7294309572748076,-0.7991293074806121,0.2386801706731275,-0.925979981000622,-0.24788641729186678,1.734352054805846,0.514952409944002,-0.7991293074806121,1.778380357132037,0.5266693099407617,0.7806621516071366,0
21,-0.7421630886129966,-0.6669757123770294,0.0016865788574968578,-0.18582118004634363,-1.3276088156929426,0.7527043050351752,-1.4941807795786548,-0.02375857199236403,-0.06001812549837295,0.09282682025177773,0.09352188850198367,-0.49130797293062634,1.0547246647459572,0.9008072022963157,0.2520457636758693,0.7808215712237183,0.09352188850198367,0.037788050409474,0.4853191220055715,0.3149812353945704,1
22,0.8892280801414506,0.18749130330054087,-2.146409815747105,0.5364820327219274,-0.7410467764622712,-1.2397444336259793,-0.45640328258152124,-0.004238769874288245,0.7911789651846022,-0.9489916065126275,0.1645268489073421,-0.3310789730146821,0.7664506707678838,0.5814770264933383,-0.4460895687269859,-0.43424850236628504,0.1645268489073421,-0.22705086586864104,-0.2093025154227947,-1.117033943520513,1
23,1.4818801797604095,0.1280346919604018,-0.8796877451329583,-0.2631090494202438,0.948375795674721,-0.7611344149724721,0.5811901988623567,-0.4621818459782967,0.4471385695126523,-1.4550264262836896,0.5999065105179112,0.46808305416430285,-0.6267749088053981,-1.0316711163427694,-1.1708797523373295,-1.2221899202869297,0.5999065105179112,-0.7046541857383857,1.5170961731413743,-0.10384507134619024,0
24,-1.750390781435836,-0.87968084308609,-1.1573352113252258,-0.21199039525767457,-0.36111187014964524,-1.2826626756831323,-1.0295956469171026,-0.05614036589726668,0.43832054680100807,-0.6498986865330372,-0.18670194643124705,-0.02287588958730602,-0.05573252185726163,0.09003804339002759,0.6018736234399182,0.1959277902169081,-0.18670194643124705,0.16361732601040768,0.8459030698531299,0.7057323525892906,1
25,0.22100072142482838,1.1606370321220554,0.3120237315047236,1.7234035082868169,0.18067576441982644,-0.4657601096595331,0.7850318547204093,-0.41098728862543543,-3.153635172958349,-0.8787454758260383,0.12525411386146576,0.17096004402676168,-0.28042105182201654,-0.35317597758421354,0.42171836288752085,0.9114774797415204,0.12525411386146576,-0.0066037395285623735,0.9343058580953848,-0.12177250058060413,1
26,1.1353245074774447,0.7134217884500037,0.7687742766757936,0.4996202623325854,0.4907951818984716,2.506605432617978,0.41983006594217975,-0.4950271094726912,-0.629490294825724,-0.4637352593577635,-0.8774744211578516,-0.6659017939484275,0.8784679923114858,1.4737217510481238,-0.578859237052663,-0.6789025908999913,-0.8774744211578516,0.9508812078389233,0.5310348685665528,0.38034916288879517,1
27,0.40448943375184937,-0.4377332523602857,-0.9454933365149109,0.13112517448553968,1.0141456885679114,-0.862536880903355,0.322587197834591,1.3677333054989644,-1.8301589819733017,-0.1680447425479644,-0.1670788917993686,0.22056452013568817,-0.5421459744801598,-0.3729120222460022,-0.8826853164141849,-1.2358079750336892,-0.1670788917993686,-1.1077582658348848,-1.4779708485976697,0.24394477949623125,1
28,-0.8522486005364223,-0.30540999226384835,-0.30360130144691144,-0.71090355546032,-0.6173793723234667,-0.06089677420802028,-0.5148029270475377,0.1532778784184628,-0.4808614236293007,0.3006130215519113,0.5363759018635051,0.029453375943506596,0.23418199296307823,-0.1904377465789129,0.9266880540119482,-0.4101554665224821,0.5363759018635051,-0.29294779354050143,1.6302935419315037,0.4082490645005396,1
29,1.734684724146368,-0.25369657926751527,-0.3703854776592091,-0.18486391409576122,-0.8105198228656172,-0.615627666156339,-0.6125849841207098,1.469416654645397,-0.5186048815243759,-0.10692117412764147,0.314373823125572,-0.17901388288136455,0.5381143064447076,0.25765927484994344,0.18955079295579297,-0.29313053161596325,0.314373823125572,1.3710797257834306,2.039749824173963,-1.2901217126414999,1
30,0.36273772498203044,-0.9425027845489822,-0.41291551937346427,-0.27132796181196184,0.21972826882807997,-0.5080951234089276,0.0730132219845936,-0.12030707731770639,-1.4454428023566144,-1.2294413290512518,-0.5028548176761253,-0.23915815789826478,0.21249546321382362,0.5765392154442281,1.5303675638635401,-0.9525929714348456,-0.5028548176761253,-1.6848111786226863,0.5861731821066998,-0.7196224039766304,1
31,0.5689001109048519,0.9099543747950313,0.49779697012599866,0.872286246639081,0.5386555221682701,0.15209664027567674,0.33334311079455414,0.19453828801050782,0.5214360043564146,-0.19638178168623888,-0.5928600195648686,0.1596423077641367,-0.6513701266143114,-0.15110906517731904,0.7885028380474296,1.3336105581271478,-0.5928600195648686,-1.2189715089875914,0.025615478815810024,-1.9941296987865216,0
32,-0.13113781214795192,-1.1195597759770672,2.308906681400882,-0.7347387475085447,-0.9158596654460841,-0.041579836622203714,-1.7894100541939193,-0.6910963809039097,-0.01597171460515121,1.2817394291636233,-0.8798517070606571,0.21400524348918154,-0.9198822783243601,-0.18114229563223036,0.3649467538928561,-1.2010586056961106,-0.8798517070606571,-0.6066325709298218,0.9156697339919385,1.379740436749882,0
33,-1.3674596555222727,0.04099127046004558,-1.620031813521647,0.7989741473229413,0.06178270829391676,0.09094887491710586,-2.9287203254421965,-1.2856215122434071,0.2883122044503946,1.3084518218507863,1.5945522259029625,0.3557069198094808,0.1485418416391795,-1.0706319897958465,0.8723290891654063,1.900270508627097,1.5945522259029625,-1.5637578539291466,0.725611716473983,-0.8706612000109711,1
34,-1.7154604269889615,-0.822874772562292,-0.18130217503896032,-0.5347598356103029,-0.7440917160108043,-0.3630485700621098,-0.15419234899280876,-0.351503976575052,-0.9678312256859767,-1.0493657034990065,0.6894389071045683,-0.1831932875576444,0.7524660397868883,0.17110584514045124,-0.7027493098948681,0.11659502476613999,0.6894389071045683,1.1424199270621056,0.8707210278073554,-0.7137087241117578,0
35,-0.15733543831834237,1.9269203312156722,-1.2120286964403784,0.11975172967137718,-1.415148504975316,0.06931649611326522,-1.1097461821111556,-0.6291408521372969,-0.4225796634570593,1.120863841532907,0.9630878464358026,-0.006054696220016568,0.5408577697768134,-0.23105049376544626,0.5032394828592577,-0.17000927514904374,0.9630878464358026,0.6354879498652407,-0.5225222229151962,1.0979766056343132,1
